event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
3159027,154,309.5,35.0,95.0,-0.4425,-0.3649,0.8192,0.685,0.452,0.5714
3159027,155,348.3,40.0,105.0,-0.1308,-0.6293,0.766,0.404,0.6718,0.6209
3159027,156,132.7,55.0,135.0,0.6019,0.5556,0.5736,-0.7776,0.2445,0.5792
3159027,157,142.4,50.0,105.0,0.4678,0.6066,0.6428,-0.5841,-0.3336,0.7399
3159027,158,103.1,50.0,95.0,0.7461,0.1735,0.6428,-0.6434,-0.0601,0.7631
3159027,159,131.1,75.0,115.0,0.7274,0.6355,0.2588,-0.4547,0.1639,0.8754
3159027,160,130.0,30.0,115.0,0.383,0.3214,0.866,-0.8729,-0.1808,0.4532
3159027,161,301.8,45.0,110.0,-0.6012,-0.3722,0.7071,0.745,0.059,0.6645
3159027,162,345.5,60.0,145.0,-0.2171,-0.8384,0.5,0.8649,0.0723,0.4967
3159027,163,148.1,60.0,115.0,0.4581,0.7349,0.5,-0.5984,-0.161,0.7849
3159027,164,338.8,70.0,155.0,-0.3395,-0.8762,0.342,0.8973,-0.1926,0.3971
3159027,165,119.0,60.0,100.0,0.7572,0.4203,0.5,-0.5148,-0.0871,0.8529
3159027,166,135.8,50.0,150.0,0.5339,0.5494,0.6428,-0.845,0.3731,0.383
3159027,167,137.0,40.0,125.0,0.4387,0.4698,0.766,-0.8475,-0.0671,0.5265
3159027,168,320.0,30.0,95.0,-0.3214,-0.383,0.866,0.6213,0.6049,0.4981
3159027,169,136.3,75.0,120.0,0.6675,0.6982,0.2588,-0.5163,0.1835,0.8365
3159027,170,146.6,75.0,140.0,0.5321,0.8061,0.2588,-0.731,0.2832,0.6209
3159027,171,306.0,20.0,110.0,-0.2767,-0.201,0.9397,0.9154,0.2423,0.3214
3159027,172,158.8,70.0,130.0,0.3395,0.8762,0.342,-0.694,-0.0121,0.7198
3159027,173,122.7,50.0,95.0,0.6444,0.4142,0.6428,-0.5858,-0.2729,0.7631
3159027,174,134.3,65.0,110.0,0.6486,0.6331,0.4226,-0.5231,-0.0327,0.8517
3159027,175,151.7,75.0,120.0,0.4577,0.8506,0.2588,-0.5465,0.0396,0.8365
3159027,176,112.2,65.0,100.0,0.8394,0.3418,0.4226,-0.451,0.0039,0.8925
3159027,177,344.8,65.0,170.0,-0.2381,-0.8745,0.4226,0.9695,-0.1879,0.1574
3159027,178,344.6,35.0,100.0,-0.152,-0.5531,0.8192,0.3812,0.7319,0.5649
3159027,179,156.9,75.0,125.0,0.3796,0.8882,0.2588,-0.6107,0.0305,0.7912
3159027,180,142.7,35.0,140.0,0.3477,0.4562,0.8192,-0.9284,0.0456,0.3687
3159027,181,344.6,35.0,105.0,-0.152,-0.5531,0.8192,0.4592,0.6944,0.554
3159027,182,160.0,85.0,160.0,0.3407,0.9361,0.0872,-0.8932,0.2934,0.3407
3159027,183,306.0,50.0,95.0,-0.6197,-0.4503,0.6428,0.5693,0.3059,0.7631
3159027,184,135.8,50.0,95.0,0.5339,0.5494,0.6428,-0.5088,-0.3985,0.7631
3159027,185,122.7,50.0,140.0,0.6444,0.4142,0.6428,-0.7617,0.4211,0.4924
3159027,186,309.5,35.0,115.0,-0.4425,-0.3649,0.8192,0.8416,0.1463,0.5198
3159027,187,318.3,35.0,115.0,-0.3816,-0.4282,0.8192,0.8094,0.2731,0.5198
3159027,188,155.9,80.0,110.0,0.4019,0.8991,0.1736,-0.3788,-0.0094,0.9254
3159027,189,105.7,40.0,100.0,0.619,0.1734,0.766,-0.7733,-0.0363,0.633
3159027,190,337.1,45.0,120.0,-0.2756,-0.6512,0.7071,0.6991,0.369,0.6124
3159027,191,139.4,45.0,100.0,0.4601,0.537,0.7071,-0.5849,-0.4158,0.6964
3159027,192,322.9,45.0,105.0,-0.4261,-0.5643,0.7071,0.6181,0.3891,0.683
3159027,193,133.9,35.0,115.0,0.4133,0.3977,0.8192,-0.828,-0.2103,0.5198
3159027,194,335.9,35.0,135.0,-0.2346,-0.5234,0.8192,0.8822,0.2393,0.4056
3159027,195,137.6,70.0,100.0,0.6331,0.6944,0.342,-0.3552,-0.1319,0.9254
3159027,196,333.5,70.0,135.0,-0.4189,-0.8412,0.342,0.7408,-0.0987,0.6645
3159027,197,283.2,35.0,110.0,-0.5585,-0.1307,0.8192,0.8274,-0.1576,0.539
3159027,198,111.2,45.0,105.0,0.6594,0.2554,0.7071,-0.7304,-0.0054,0.683
3159027,199,134.3,65.0,105.0,0.6486,0.6331,0.4226,-0.4729,-0.0999,0.8754
3159027,200,146.5,45.0,155.0,0.3906,0.5894,0.7071,-0.9206,0.2515,0.2988
3159027,201,317.4,15.0,125.0,-0.1753,-0.1904,0.9659,0.9579,0.1937,0.212
3159027,202,282.0,25.0,95.0,-0.4134,-0.0879,0.9063,0.9013,0.1025,0.421
3159027,203,148.9,50.0,110.0,0.3956,0.656,0.6428,-0.6048,-0.3406,0.7198
3159027,204,120.0,30.0,130.0,0.433,0.25,0.866,-0.8959,0.225,0.383
3159027,205,142.4,50.0,140.0,0.4678,0.6066,0.6428,-0.8589,0.1406,0.4924
3159027,206,290.0,30.0,100.0,-0.4698,-0.171,0.866,0.8608,0.1285,0.4924
3159027,207,324.8,40.0,115.0,-0.3707,-0.5251,0.766,0.7456,0.3235,0.5826
3159027,208,121.3,40.0,135.0,0.5492,0.334,0.766,-0.8302,0.3227,0.4545
3159027,209,153.5,70.0,160.0,0.4189,0.8412,0.342,-0.8933,0.3141,0.3214
3159027,210,340.4,40.0,105.0,-0.2153,-0.6057,0.766,0.4917,0.6105,0.6209
3159027,211,148.2,70.0,140.0,0.4947,0.7989,0.342,-0.767,0.2164,0.604
3159027,212,96.5,50.0,95.0,0.7611,0.0873,0.6428,-0.6461,0.0136,0.7631
3159027,213,151.0,55.0,130.0,0.3969,0.7166,0.5736,-0.7752,-0.0729,0.6275
3159027,214,120.5,55.0,105.0,0.7057,0.4159,0.5736,-0.6087,-0.0583,0.7912
3159027,215,319.1,50.0,100.0,-0.5017,-0.5789,0.6428,0.5458,0.3647,0.7544
3159027,216,309.1,40.0,115.0,-0.4986,-0.4057,0.766,0.8053,0.1103,0.5826
3159027,217,6.9,10.0,135.0,0.0209,-0.1724,0.9848,0.618,0.7765,0.1228
3159027,218,309.7,55.0,115.0,-0.6306,-0.5228,0.5736,0.6699,0.0064,0.7424
3159027,219,146.6,75.0,145.0,0.5321,0.8061,0.2588,-0.7654,0.3274,0.554
3159027,220,337.1,45.0,135.0,-0.2756,-0.6512,0.7071,0.8461,0.1848,0.5
3159027,221,334.8,20.0,140.0,-0.1456,-0.3095,0.9397,0.9503,0.2204,0.2198
3159027,222,315.8,55.0,120.0,-0.5715,-0.5869,0.5736,0.7048,0.0071,0.7094
3159027,223,125.1,35.0,120.0,0.4691,0.33,0.8192,-0.8679,0.0008,0.4967
3159027,224,332.6,40.0,125.0,-0.2957,-0.5707,0.766,0.798,0.2933,0.5265
3159027,225,113.5,40.0,115.0,0.5896,0.2561,0.766,-0.8052,0.111,0.5826
3159027,226,306.0,25.0,105.0,-0.3419,-0.2484,0.9063,0.8604,0.3052,0.4082
3159027,227,135.8,50.0,155.0,0.5339,0.5494,0.6428,-0.8393,0.4368,0.3237
3159027,228,333.9,60.0,115.0,-0.3814,-0.7775,0.5,0.579,0.2207,0.7849
3159027,229,132.7,55.0,150.0,0.6019,0.5556,0.5736,-0.7982,0.4418,0.4096
3159027,230,125.3,45.0,120.0,0.5771,0.4085,0.7071,-0.7887,0.0543,0.6124
3159027,231,113.2,60.0,110.0,0.7958,0.3415,0.5,-0.5666,0.129,0.8138
3159027,232,320.0,30.0,130.0,-0.3214,-0.383,0.866,0.9188,0.095,0.383
3159027,233,116.3,35.0,100.0,0.514,0.2545,0.8192,-0.8,-0.2023,0.5649
3159027,234,126.6,55.0,145.0,0.6575,0.4885,0.5736,-0.7526,0.4613,0.4698
3159027,235,338.7,50.0,110.0,-0.2779,-0.7138,0.6428,0.5379,0.4388,0.7198
3159027,236,90.0,60.0,95.0,0.866,0.0,0.5,-0.4981,0.0872,0.8627
3159027,237,334.1,55.0,115.0,-0.3582,-0.7367,0.5736,0.6074,0.2827,0.7424
3159027,238,156.9,75.0,160.0,0.3796,0.8882,0.2588,-0.8989,0.2879,0.3304
3159027,239,322.9,45.0,120.0,-0.4261,-0.5643,0.7071,0.768,0.1874,0.6124
3159027,240,133.9,35.0,140.0,0.4133,0.3977,0.8192,-0.9106,0.1868,0.3687
3159027,241,123.2,65.0,100.0,0.7581,0.4967,0.4226,-0.4433,-0.0828,0.8925
3159027,242,350.0,30.0,120.0,-0.0868,-0.4924,0.866,0.6226,0.6518,0.433
3159027,243,150.8,80.0,110.0,0.4798,0.86,0.1736,-0.3782,0.0241,0.9254
3159027,244,139.8,65.0,120.0,0.5844,0.6927,0.4226,-0.6182,0.0427,0.7849
3159027,245,293.5,40.0,95.0,-0.5896,-0.2561,0.766,0.7347,0.2241,0.6403
3159027,246,148.1,60.0,150.0,0.4581,0.7349,0.5,-0.8672,0.2459,0.433
3159027,247,120.0,30.0,120.0,0.433,0.25,0.866,-0.8995,0.058,0.433
3159027,248,134.3,65.0,115.0,0.6486,0.6331,0.4226,-0.5693,0.0349,0.8214
3159027,249,334.1,55.0,140.0,-0.3582,-0.7367,0.5736,0.8501,-0.0034,0.5265
3159027,250,142.9,70.0,135.0,0.5663,0.7499,0.342,-0.71,0.2331,0.6645
3159027,251,142.3,60.0,115.0,0.5301,0.6848,0.5,-0.6116,-0.0997,0.7849
3159027,252,130.0,30.0,120.0,0.383,0.3214,0.866,-0.8959,-0.0991,0.433
3159027,253,125.5,80.0,95.0,0.8018,0.5718,0.1736,-0.1914,-0.0295,0.9811
3159027,254,160.0,85.0,145.0,0.3407,0.9361,0.0872,-0.7868,0.2332,0.5714
3159027,255,298.4,15.0,115.0,-0.2276,-0.1232,0.9659,0.9711,0.045,0.2346
3159027,256,142.7,35.0,135.0,0.3477,0.4562,0.8192,-0.9135,-0.032,0.4056
3159027,257,145.4,65.0,125.0,0.5148,0.7459,0.4226,-0.6687,0.0409,0.7424
3159027,258,142.7,35.0,130.0,0.3477,0.4562,0.8192,-0.8916,-0.1094,0.4394
3159027,259,148.1,60.0,105.0,0.4581,0.7349,0.5,-0.4751,-0.273,0.8365
3159027,260,312.5,50.0,115.0,-0.5644,-0.518,0.6428,0.715,0.0826,0.6943
3159027,261,156.9,75.0,145.0,0.3796,0.8882,0.2588,-0.8116,0.1854,0.554
3159027,262,317.4,15.0,95.0,-0.1753,-0.1904,0.9659,0.7158,0.6489,0.2578
3159027,263,138.8,55.0,100.0,0.5394,0.6165,0.5736,-0.5027,-0.3107,0.8067
3159027,264,317.0,40.0,125.0,-0.4387,-0.4698,0.766,0.8475,0.0671,0.5265
3159027,265,128.8,65.0,125.0,0.7066,0.5675,0.4226,-0.6291,0.2304,0.7424
3159027,266,108.3,55.0,120.0,0.7777,0.2573,0.5736,-0.6286,0.3187,0.7094
3159027,267,322.3,60.0,125.0,-0.5301,-0.6848,0.5,0.7043,-0.0272,0.7094
3159027,268,156.5,65.0,95.0,0.3619,0.8309,0.4226,-0.248,-0.3512,0.9029
3159027,269,119.0,60.0,115.0,0.7572,0.4203,0.5,-0.6013,0.1496,0.7849
3159027,270,325.6,50.0,105.0,-0.4324,-0.6323,0.6428,0.5641,0.3664,0.7399
3159027,271,151.0,55.0,145.0,0.3969,0.7166,0.5736,-0.876,0.1091,0.4698
3159027,272,113.5,40.0,95.0,0.5896,0.2561,0.766,-0.7347,-0.2241,0.6403
3159027,273,332.2,50.0,150.0,-0.3575,-0.6775,0.6428,0.9159,-0.1199,0.383
3159027,274,286.4,50.0,105.0,-0.735,-0.2158,0.6428,0.6687,-0.0734,0.7399
3159027,275,335.9,35.0,110.0,-0.2346,-0.5234,0.8192,0.627,0.5625,0.539
3159027,276,157.1,55.0,155.0,0.3185,0.7547,0.5736,-0.9292,0.1291,0.3462
3159027,277,290.0,30.0,105.0,-0.4698,-0.171,0.866,0.8746,0.0429,0.483
3159027,278,6.0,25.0,130.0,0.0442,-0.4203,0.9063,0.5667,0.7577,0.3237
3159027,279,282.0,25.0,100.0,-0.4134,-0.0879,0.9063,0.9091,0.0157,0.4162
3159027,280,107.4,60.0,105.0,0.8263,0.2593,0.5,-0.5383,0.1024,0.8365
3159027,281,133.9,35.0,155.0,0.4133,0.3977,0.8192,-0.8779,0.413,0.2424
3159027,282,320.0,30.0,115.0,-0.3214,-0.383,0.866,0.8283,0.3296,0.4532
3159027,283,135.8,50.0,145.0,0.5339,0.5494,0.6428,-0.8444,0.3065,0.4394
3159027,284,110.0,30.0,100.0,0.4698,0.171,0.866,-0.8608,-0.1285,0.4924
3159027,285,342.0,25.0,95.0,-0.1306,-0.4019,0.9063,0.3619,0.8317,0.421
3159027,286,319.1,50.0,145.0,-0.5017,-0.5789,0.6428,0.8605,-0.2578,0.4394
3159027,287,97.8,40.0,110.0,0.6368,0.0875,0.766,-0.7597,0.2408,0.604
3159027,288,335.9,35.0,120.0,-0.2346,-0.5234,0.8192,0.7464,0.4428,0.4967
3159027,289,324.8,40.0,145.0,-0.3707,-0.5251,0.766,0.9226,-0.1134,0.3687
3159027,290,133.9,35.0,95.0,0.4133,0.3977,0.8192,-0.6484,-0.5031,0.5714
3159027,291,107.6,35.0,100.0,0.5468,0.1731,0.8192,-0.8215,-0.0778,0.5649
3159027,292,111.2,45.0,135.0,0.6594,0.2554,0.7071,-0.7217,0.4787,0.5
3159027,293,122.7,50.0,120.0,0.6444,0.4142,0.6428,-0.7386,0.1197,0.6634
3159027,294,155.0,85.0,160.0,0.421,0.9029,0.0872,-0.8642,0.3701,0.3407
3159027,295,114.4,55.0,115.0,0.7459,0.3385,0.5736,-0.648,0.17,0.7424
3159027,296,291.4,55.0,105.0,-0.7629,-0.2983,0.5736,0.6102,-0.0393,0.7912
3159027,297,309.1,40.0,125.0,-0.4986,-0.4057,0.766,0.8487,-0.0489,0.5265
3159027,298,157.1,55.0,135.0,0.3185,0.7547,0.5736,-0.8092,-0.0987,0.5792
3159027,299,142.4,50.0,120.0,0.4678,0.6066,0.6428,-0.7359,-0.1355,0.6634
3159267,0,162.0,50.0,150.0,0.2367,0.7286,0.6428,-0.923,-0.038,0.383
3159267,1,146.6,75.0,135.0,0.5321,0.8061,0.2588,-0.691,0.2368,0.683
3159267,2,320.4,20.0,100.0,-0.218,-0.2635,0.9397,0.7237,0.6024,0.3368
3159267,3,116.5,70.0,105.0,0.8412,0.4189,0.342,-0.4111,0.0844,0.9077
3159267,4,104.1,45.0,100.0,0.6857,0.1725,0.7071,-0.7177,-0.0014,0.6964
3159267,5,116.2,50.0,100.0,0.6874,0.338,0.6428,-0.6447,-0.1235,0.7544
3159267,6,107.4,60.0,115.0,0.8263,0.2593,0.5,-0.5589,0.2676,0.7849
3159267,7,153.5,45.0,155.0,0.3152,0.633,0.7071,-0.9445,0.1365,0.2988
3159267,8,139.4,45.0,135.0,0.4601,0.537,0.7071,-0.8623,0.0804,0.5
3159267,9,342.0,25.0,100.0,-0.1306,-0.4019,0.9063,0.441,0.7952,0.4162
3159267,10,142.4,50.0,130.0,0.4678,0.6066,0.6428,-0.8097,0.0026,0.5868
3159267,11,136.3,75.0,100.0,0.6675,0.6982,0.2588,-0.3017,-0.0642,0.9513
3159267,12,287.4,60.0,95.0,-0.8263,-0.2593,0.5,0.5013,0.066,0.8627
3159267,13,142.9,70.0,135.0,0.5663,0.7499,0.342,-0.71,0.2331,0.6645
3159267,14,312.5,50.0,115.0,-0.5644,-0.518,0.6428,0.715,0.0826,0.6943
3159267,15,292.0,35.0,95.0,-0.532,-0.2144,0.8192,0.7895,0.2242,0.5714
3159267,16,301.8,45.0,115.0,-0.6012,-0.3722,0.7071,0.7673,-0.0219,0.6409
3159267,17,165.5,60.0,160.0,0.2171,0.8384,0.5,-0.9526,0.07,0.2962
3159267,18,317.0,40.0,125.0,-0.4387,-0.4698,0.766,0.8475,0.0671,0.5265
3159267,19,139.8,65.0,110.0,0.5844,0.6927,0.4226,-0.5175,-0.083,0.8517
3159267,20,144.9,55.0,110.0,0.4708,0.6703,0.5736,-0.5897,-0.2445,0.7698
3159267,21,153.5,45.0,150.0,0.3152,0.633,0.7071,-0.9328,0.0695,0.3536
3159267,22,167.1,75.0,130.0,0.2149,0.9417,0.2588,-0.6708,-0.0503,0.7399
3159267,23,142.9,70.0,110.0,0.5663,0.7499,0.342,-0.4666,-0.0504,0.883
3159267,24,306.0,50.0,100.0,-0.6197,-0.4503,0.6428,0.6142,0.2316,0.7544
3159267,25,114.4,55.0,115.0,0.7459,0.3385,0.5736,-0.648,0.17,0.7424
3159267,26,142.9,70.0,100.0,0.5663,0.7499,0.342,-0.3416,-0.1641,0.9254
3159267,27,155.9,80.0,135.0,0.4019,0.8991,0.1736,-0.6957,0.1765,0.6964
3159267,28,167.5,65.0,140.0,0.1956,0.885,0.4226,-0.8066,-0.1,0.5826
3159267,29,148.1,60.0,115.0,0.4581,0.7349,0.5,-0.5984,-0.161,0.7849
3159267,30,277.8,40.0,95.0,-0.6368,-0.0875,0.766,0.7679,0.0176,0.6403
3159267,31,136.5,60.0,115.0,0.5967,0.6277,0.5,-0.6185,-0.0373,0.7849
3159267,32,342.0,25.0,95.0,-0.1306,-0.4019,0.9063,0.3619,0.8317,0.421
3159267,33,153.9,60.0,130.0,0.3814,0.7775,0.5,-0.7458,-0.0608,0.6634
3159267,34,309.5,35.0,110.0,-0.4425,-0.3649,0.8192,0.8115,0.2259,0.539
3159267,35,128.8,65.0,120.0,0.7066,0.5675,0.4226,-0.5985,0.1607,0.7849
3159267,36,112.2,65.0,100.0,0.8394,0.3418,0.4226,-0.451,0.0039,0.8925
3159267,37,306.0,25.0,100.0,-0.3419,-0.2484,0.9063,0.8241,0.3841,0.4162
3159267,38,318.3,35.0,105.0,-0.3816,-0.4282,0.8192,0.7197,0.4185,0.554
3159267,39,328.0,55.0,125.0,-0.4345,-0.6944,0.5736,0.7355,0.0941,0.671
3159267,40,110.0,30.0,105.0,0.4698,0.171,0.866,-0.8746,-0.0429,0.483
3159267,41,315.8,55.0,105.0,-0.5715,-0.5869,0.5736,0.5719,0.2164,0.7912
3159267,42,101.6,60.0,100.0,0.8483,0.1743,0.5,-0.5173,0.071,0.8529
3159267,43,150.9,65.0,105.0,0.4405,0.7921,0.4226,-0.4246,-0.231,0.8754
3159267,44,155.5,50.0,130.0,0.3182,0.6968,0.6428,-0.7893,-0.1809,0.5868
3159267,45,291.4,55.0,100.0,-0.7629,-0.2983,0.5736,0.5893,0.044,0.8067
3159267,46,96.1,55.0,95.0,0.8145,0.0871,0.5736,-0.5774,0.0259,0.816
3159267,47,124.8,60.0,135.0,0.7108,0.4947,0.5,-0.6941,0.3784,0.6124
3159267,48,312.5,50.0,110.0,-0.5644,-0.518,0.6428,0.6763,0.1564,0.7198
3159267,49,292.9,50.0,95.0,-0.7056,-0.2982,0.6428,0.6238,0.169,0.7631
3159267,50,125.3,45.0,135.0,0.5771,0.4085,0.7071,-0.8166,0.2883,0.5
3159267,51,310.0,30.0,95.0,-0.383,-0.3214,0.866,0.7169,0.4878,0.4981
3159267,52,142.3,60.0,145.0,0.5301,0.6848,0.5,-0.8233,0.2746,0.4967
3159267,53,120.5,55.0,110.0,0.7057,0.4159,0.5736,-0.638,0.021,0.7698
3159267,54,148.9,50.0,145.0,0.3956,0.656,0.6428,-0.8919,0.1073,0.4394
3159267,55,121.3,40.0,100.0,0.5492,0.334,0.766,-0.7348,-0.2436,0.633
3159267,56,125.1,35.0,110.0,0.4691,0.33,0.8192,-0.8264,-0.1631,0.539
3159267,57,153.5,70.0,135.0,0.4189,0.8412,0.342,-0.7408,0.0987,0.6645
3159267,58,324.8,40.0,105.0,-0.3707,-0.5251,0.766,0.6382,0.4553,0.6209
3159267,59,137.0,40.0,105.0,0.4387,0.4698,0.766,-0.6942,-0.3641,0.6209
3159267,60,142.9,70.0,130.0,0.5663,0.7499,0.342,-0.6708,0.1783,0.7198
3159267,61,160.0,85.0,120.0,0.3407,0.9361,0.0872,-0.4957,0.1001,0.8627
3159267,62,153.5,70.0,150.0,0.4189,0.8412,0.342,-0.8515,0.2329,0.4698
3159267,63,156.9,75.0,145.0,0.3796,0.8882,0.2588,-0.8116,0.1854,0.554
3159267,64,308.8,45.0,100.0,-0.5509,-0.4433,0.7071,0.6514,0.3013,0.6964
3159267,65,153.5,45.0,115.0,0.3152,0.633,0.7071,-0.664,-0.3853,0.6409
3159267,66,129.3,50.0,130.0,0.593,0.4849,0.6428,-0.7881,0.1859,0.5868
3159267,67,132.4,45.0,120.0,0.5226,0.4764,0.7071,-0.7894,-0.043,0.6124
3159267,68,162.0,65.0,155.0,0.2801,0.8619,0.4226,-0.9171,0.1102,0.383
3159267,69,101.6,60.0,110.0,0.8483,0.1743,0.5,-0.5291,0.2404,0.8138
3159267,70,107.4,60.0,110.0,0.8263,0.2593,0.5,-0.5507,0.1857,0.8138
3159267,71,158.8,70.0,125.0,0.3395,0.8762,0.342,-0.6361,-0.054,0.7698
3159267,72,136.5,60.0,145.0,0.5967,0.6277,0.5,-0.7913,0.3565,0.4967
3159267,73,151.0,55.0,145.0,0.3969,0.7166,0.5736,-0.876,0.1091,0.4698
3159267,74,158.8,70.0,120.0,0.3395,0.8762,0.342,-0.5732,-0.0956,0.8138
3159267,75,297.5,55.0,100.0,-0.7269,-0.3777,0.5736,0.5813,0.1064,0.8067
3159267,76,114.0,25.0,120.0,0.3861,0.1719,0.9063,-0.9204,0.1375,0.366
3159267,77,116.5,70.0,110.0,0.8412,0.4189,0.342,-0.4402,0.1629,0.883
3159267,78,104.1,45.0,110.0,0.6857,0.1725,0.7071,-0.7278,0.1696,0.6645
3159267,79,127.1,70.0,105.0,0.7499,0.5663,0.342,-0.4196,0.0075,0.9077
3159267,80,334.8,20.0,115.0,-0.1456,-0.3095,0.9397,0.745,0.5907,0.31
3159267,81,124.8,60.0,120.0,0.7108,0.4947,0.5,-0.641,0.163,0.75
3159267,82,133.9,35.0,120.0,0.4133,0.3977,0.8192,-0.8579,-0.1317,0.4967
3159267,83,344.6,35.0,135.0,-0.152,-0.5531,0.8192,0.8353,0.3712,0.4056
3159267,84,128.8,65.0,110.0,0.7066,0.5675,0.4226,-0.5238,0.018,0.8517
3159267,85,148.9,50.0,105.0,0.3956,0.656,0.6428,-0.5423,-0.398,0.7399
3159267,86,150.8,80.0,125.0,0.4798,0.86,0.1736,-0.5702,0.1552,0.8067
3159267,87,142.9,70.0,120.0,0.5663,0.7499,0.342,-0.5775,0.0649,0.8138
3159267,88,136.3,75.0,110.0,0.6675,0.6982,0.2588,-0.4153,0.0606,0.9077
3159267,89,137.0,40.0,110.0,0.4387,0.4698,0.766,-0.7413,-0.2926,0.604
3159267,90,301.8,45.0,100.0,-0.6012,-0.3722,0.7071,0.6835,0.2189,0.6964
3159267,91,103.1,50.0,110.0,0.7461,0.1735,0.6428,-0.6658,0.1963,0.7198
3159267,92,142.3,60.0,115.0,0.5301,0.6848,0.5,-0.6116,-0.0997,0.7849
3159267,93,118.2,45.0,110.0,0.623,0.3345,0.7071,-0.7472,-0.013,0.6645
3159267,94,324.8,40.0,110.0,-0.3707,-0.5251,0.766,0.6945,0.3909,0.604
3159267,95,111.2,45.0,100.0,0.6594,0.2554,0.7071,-0.7121,-0.0896,0.6964
3159267,96,153.5,70.0,155.0,0.4189,0.8412,0.342,-0.8757,0.2746,0.3971
3159267,97,150.9,65.0,155.0,0.4405,0.7921,0.4226,-0.8789,0.2844,0.383
3159267,98,132.4,70.0,125.0,0.6944,0.6331,0.342,-0.5935,0.2351,0.7698
3159267,99,315.8,55.0,115.0,-0.5715,-0.5869,0.5736,0.6654,0.0776,0.7424
3159267,100,132.4,45.0,125.0,0.5226,0.4764,0.7071,-0.8145,0.0337,0.5792
3159267,101,152.6,40.0,140.0,0.2957,0.5707,0.766,-0.9067,-0.0848,0.4132
3159267,102,153.5,45.0,140.0,0.3152,0.633,0.7071,-0.8883,-0.0654,0.4545
3159267,103,132.4,70.0,130.0,0.6944,0.6331,0.342,-0.6267,0.2985,0.7198
3159267,104,132.4,70.0,120.0,0.6944,0.6331,0.342,-0.5557,0.17,0.8138
3159267,105,135.8,50.0,115.0,0.5339,0.5494,0.6428,-0.7091,-0.1232,0.6943
3159267,106,158.8,70.0,150.0,0.3395,0.8762,0.342,-0.8693,0.1534,0.4698
3159267,107,150.8,80.0,135.0,0.4798,0.86,0.1736,-0.6773,0.2373,0.6964
3159267,108,124.8,60.0,105.0,0.7108,0.4947,0.5,-0.5443,-0.0635,0.8365
3159267,109,142.3,60.0,135.0,0.5301,0.6848,0.5,-0.7756,0.1532,0.6124
3159267,110,301.3,40.0,115.0,-0.5492,-0.334,0.766,0.8128,-0.0004,0.5826
3159267,111,148.2,70.0,95.0,0.4947,0.7989,0.342,-0.2535,-0.2438,0.9361
3159267,112,165.5,60.0,135.0,0.2171,0.8384,0.5,-0.7732,-0.165,0.6124
3159267,113,139.8,65.0,100.0,0.5844,0.6927,0.4226,-0.4011,-0.2061,0.8925
3159267,114,133.9,35.0,130.0,0.4133,0.3977,0.8192,-0.8979,0.028,0.4394
3159267,115,104.1,45.0,105.0,0.6857,0.1725,0.7071,-0.7255,0.0844,0.683
3159267,116,294.7,45.0,110.0,-0.6424,-0.2955,0.7071,0.7466,-0.033,0.6645
3159267,117,125.3,45.0,125.0,0.5771,0.4085,0.7071,-0.8042,0.1335,0.5792
3159267,118,340.0,30.0,125.0,-0.171,-0.4698,0.866,0.7816,0.4704,0.4096
3159267,119,294.7,45.0,95.0,-0.6424,-0.2955,0.7071,0.6764,0.2152,0.7044
3159267,120,116.2,50.0,125.0,0.6874,0.338,0.6428,-0.7256,0.2824,0.6275
3159267,121,134.3,65.0,135.0,0.6486,0.6331,0.4226,-0.7078,0.2973,0.6409
3159267,122,164.1,70.0,155.0,0.2572,0.9038,0.342,-0.9113,0.109,0.3971
3159267,123,309.1,40.0,100.0,-0.4986,-0.4057,0.766,0.6948,0.3414,0.633
3159267,124,142.3,60.0,95.0,0.5301,0.6848,0.5,-0.3738,-0.3405,0.8627
3159267,125,150.9,65.0,130.0,0.4405,0.7921,0.4226,-0.7191,0.0294,0.6943
3159267,126,135.8,50.0,120.0,0.5339,0.5494,0.6428,-0.7465,-0.0507,0.6634
3159267,127,139.4,45.0,130.0,0.4601,0.537,0.7071,-0.8406,0.0069,0.5417
3159267,128,310.0,30.0,100.0,-0.383,-0.3214,0.866,0.765,0.4152,0.4924
3159267,129,161.0,80.0,130.0,0.3209,0.9311,0.1736,-0.6511,0.0837,0.7544
3159267,130,332.2,50.0,125.0,-0.3575,-0.6775,0.6428,0.753,0.198,0.6275
3159267,131,157.1,55.0,145.0,0.3185,0.7547,0.5736,-0.8826,0.0154,0.4698
3159267,132,136.5,60.0,95.0,0.5967,0.6277,0.5,-0.4063,-0.301,0.8627
3159267,133,137.6,70.0,95.0,0.6331,0.6944,0.342,-0.2939,-0.1931,0.9361
3159267,134,121.8,70.0,110.0,0.7989,0.4947,0.342,-0.4533,0.1216,0.883
3159267,135,125.1,35.0,115.0,0.4691,0.33,0.8192,-0.8504,-0.0814,0.5198
3159267,136,139.4,45.0,120.0,0.4601,0.537,0.7071,-0.7781,-0.1397,0.6124
3159267,137,150.8,80.0,95.0,0.4798,0.86,0.1736,-0.1604,-0.1086,0.9811
3159267,138,128.8,65.0,95.0,0.7066,0.5675,0.4226,-0.3828,-0.1957,0.9029
3159267,139,164.1,70.0,150.0,0.2572,0.9038,0.342,-0.8798,0.0725,0.4698
