event_id,sta_code,p_polarity,sr_dist_km,takeoff,azimuth,takeoff_uncertainty,azimuth_uncertainty,source,sp_ratio,origin_lat,origin_lon,origin_depth_km,horz_uncert_km,vert_uncert_km,event_mag,station_lat,station_lon,station_depth_km,pol_agreement,sp_diff,mech_quality,pol_agreement_weighted
196,OO.A12A.HHZ,1.0,4.121,77.7,211.4,8.2,-0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,B,1.0
196,OO.A14A.HHZ,1.0,5.334,80.0,191.3,8.6,0.0,trad_p,,45.947,-129.994,1.77,0.3,0.2,1.0,45.89997,-130.00757,-0.0,1.0,,B,1.0
199,OO.AAS1.HHZ,1.0,2.292,61.0,188.1,7.9,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,C,1.0
199,OO.AAS2.HHZ,1.0,2.688,65.2,213.3,8.0,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,C,1.0
199,OO.ACC1.HHZ,1.0,1.077,38.0,274.1,6.0,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.9547,-130.0089,-0.0,0.0,,C,0.0
199,OO.AEC1.HHZ,-1.0,1.28,42.3,112.5,6.4,0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,C,1.0
199,OO.AEC2.HHZ,1.0,2.284,60.9,134.1,7.9,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,C,1.0
199,OO.AEC3.HHZ,1.0,2.364,61.8,147.3,7.9,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,C,1.0
199,OO.AID1.HHZ,1.0,3.41,70.8,157.3,8.0,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,C,1.0
199,OO.A02A.HHZ,-1.0,5.596,76.8,337.9,9.8,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,46.00062,-130.02226,-0.0,0.0,,C,0.0
199,OO.A03A.HHZ,1.0,4.331,74.9,2.3,7.8,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.99292,-129.99278,-0.0,1.0,,C,1.0
199,OO.A04A.HHZ,-1.0,5.653,76.8,313.1,10.1,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.98874,-130.04839,-0.0,0.0,,C,0.0
199,OO.A05A.HHZ,1.0,2.622,64.5,30.1,8.0,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.97439,-129.97797,-0.0,1.0,,C,1.0
199,OO.A06A.HHZ,1.0,3.542,71.6,335.3,7.9,0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,C,1.0
199,OO.A07A.HHZ,1.0,3.173,69.5,301.9,8.0,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.96907,-130.02985,-0.0,0.0,,C,0.0
199,OO.A08A.HHZ,1.0,1.347,43.8,326.9,6.5,0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.96415,-130.0045,-0.0,0.0,,C,0.0
199,OO.A09A.HHZ,1.0,5.536,76.7,289.8,9.5,0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.97084,-130.06239,-0.0,0.0,,C,0.0
199,OO.A10A.HHZ,1.0,3.55,71.6,78.5,7.9,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,C,0.0
199,OO.A11A.HHZ,1.0,3.053,68.9,260.8,8.1,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,C,1.0
199,OO.A12A.HHZ,1.0,4.768,75.9,205.7,7.8,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,C,1.0
199,OO.A14A.HHZ,1.0,6.086,77.1,189.2,12.2,-0.0,trad_p,,45.954,-129.995,1.84,0.3,0.2,1.0,45.89997,-130.00757,-0.0,1.0,,C,1.0
202,OO.AAS1.HHZ,1.0,2.085,57.5,191.1,7.7,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,C,1.0
202,OO.AAS2.HHZ,-1.0,2.552,62.5,217.5,7.8,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.9338,-130.0141,-0.0,0.0,,C,0.0
202,OO.ACC1.HHZ,1.0,1.19,39.4,284.6,6.1,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.9547,-130.0089,-0.0,1.0,,C,1.0
202,OO.AEC1.HHZ,-1.0,1.137,38.2,103.6,6.0,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,C,1.0
202,OO.AEC2.HHZ,1.0,2.076,57.4,131.2,7.7,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,C,1.0
202,OO.AEC3.HHZ,1.0,2.136,58.1,145.9,7.7,0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,C,1.0
202,OO.AID1.HHZ,1.0,3.175,68.3,157.1,7.9,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,C,1.0
202,OO.A02A.HHZ,-1.0,5.831,75.5,338.0,11.1,0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,46.00062,-130.02226,-0.0,0.0,,C,0.0
202,OO.A04A.HHZ,1.0,5.863,75.5,314.2,11.3,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,C,1.0
202,OO.A05A.HHZ,1.0,2.781,65.0,26.5,7.9,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.97439,-129.97797,-0.0,0.0,,C,0.0
202,OO.A06A.HHZ,1.0,3.776,71.5,335.7,7.7,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,C,1.0
202,OO.A07A.HHZ,1.0,3.359,69.2,304.4,7.8,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,C,1.0
202,OO.A08A.HHZ,1.0,1.576,47.6,329.0,6.8,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.96415,-130.0045,-0.0,1.0,,C,1.0
202,OO.A09A.HHZ,1.0,5.687,75.4,291.6,10.3,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,C,1.0
202,OO.A10A.HHZ,1.0,3.527,70.1,74.8,7.8,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,C,0.0
202,OO.A11A.HHZ,-1.0,3.103,67.9,265.0,7.9,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,C,1.0
202,OO.A12A.HHZ,1.0,4.604,74.0,207.8,7.6,0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,C,1.0
202,OO.A13A.HHZ,-1.0,5.21,75.1,160.5,8.1,-0.0,trad_p,,45.952,-129.994,1.87,0.3,0.2,1.0,45.90782,-129.97155,-0.0,0.0,,C,0.0
219,OO.AAS1.HHZ,-1.0,1.309,43.3,217.0,6.5,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,D,1.0
219,OO.AAS2.HHZ,-1.0,2.194,60.4,242.2,8.0,0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,D,1.0
219,OO.ACC1.HHZ,1.0,2.015,58.4,310.2,7.9,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.9547,-130.0089,-0.0,1.0,,D,1.0
219,OO.AEC1.HHZ,-1.0,1.028,37.2,44.4,6.0,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,D,1.0
219,OO.AEC2.HHZ,-1.0,1.231,41.6,107.3,6.3,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,D,1.0
219,OO.AID1.HHZ,-1.0,2.103,59.4,156.1,8.0,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.9257,-129.978,-0.0,0.0,,D,0.0
219,OO.A01A.HHZ,1.0,8.582,97.6,351.5,13.4,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,46.01933,-130.00537,-0.0,1.0,,D,1.0
219,OO.A02A.HHZ,1.0,6.904,77.7,338.1,12.7,0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,46.00062,-130.02226,-0.0,1.0,,D,1.0
219,OO.A03A.HHZ,1.0,5.559,77.2,357.0,9.6,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.99292,-129.99278,-0.0,1.0,,D,1.0
219,OO.A04A.HHZ,1.0,6.853,77.7,317.9,12.7,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,D,1.0
219,OO.A05A.HHZ,-1.0,3.593,72.3,13.7,8.0,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.97439,-129.97797,-0.0,0.0,,D,0.0
219,OO.A06A.HHZ,1.0,4.848,76.5,336.4,7.8,0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,D,1.0
219,OO.A07A.HHZ,1.0,4.287,75.2,312.5,7.8,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,D,1.0
219,OO.A11A.HHZ,-1.0,3.554,72.1,281.9,8.0,-0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.94959,-130.03398,-0.0,0.0,,D,0.0
219,OO.A13A.HHZ,-1.0,4.138,74.9,161.0,7.8,0.0,trad_p,,45.943,-129.989,1.83,0.3,0.2,1.0,45.90782,-129.97155,-0.0,0.0,,D,0.0
232,OO.AAS1.HHZ,1.0,0.989,33.9,199.2,5.8,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,C,1.0
232,OO.AAS2.HHZ,-1.0,1.736,49.8,238.3,6.5,0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.9338,-130.0141,-0.0,0.0,,C,0.0
232,OO.ACC1.HHZ,-1.0,1.775,50.6,322.7,6.6,0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.9547,-130.0089,-0.0,1.0,,C,1.0
232,OO.AEC1.HHZ,-1.0,1.454,43.9,54.5,6.3,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.9496,-129.9797,-0.0,0.0,,C,0.0
232,OO.AEC2.HHZ,1.0,1.659,48.2,98.9,6.5,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.9397,-129.9738,-0.0,0.0,,C,0.0
232,OO.AEC3.HHZ,-1.0,1.435,43.5,117.2,6.2,0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,C,1.0
232,OO.AID1.HHZ,-1.0,2.239,57.9,144.0,6.7,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,C,1.0
232,OO.A02A.HHZ,1.0,6.851,74.3,342.1,13.2,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,46.00062,-130.02226,-0.0,0.0,,C,0.0
232,OO.A04A.HHZ,-1.0,6.638,74.2,321.5,13.2,0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,C,1.0
232,OO.A06A.HHZ,-1.0,4.787,73.0,342.0,7.6,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,C,1.0
232,OO.A07A.HHZ,-1.0,4.04,71.4,318.2,6.5,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,C,1.0
232,OO.A08A.HHZ,-1.0,2.57,61.5,343.4,6.7,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.96415,-130.0045,-0.0,1.0,,C,1.0
232,OO.A09A.HHZ,1.0,6.119,74.1,301.6,13.1,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.97084,-130.06239,-0.0,0.0,,C,0.0
232,OO.A10A.HHZ,1.0,4.034,71.4,59.6,6.5,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.96034,-129.94999,-0.0,1.0,,C,1.0
232,OO.A12A.HHZ,1.0,3.613,69.3,215.0,6.5,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,C,1.0
232,OO.A14A.HHZ,1.0,4.774,73.0,191.7,7.6,-0.0,trad_p,,45.942,-129.995,1.9,0.3,0.2,1.0,45.89997,-130.00757,-0.0,1.0,,C,1.0
236,OO.AAS1.HHZ,1.0,1.867,60.6,192.4,8.3,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,B,1.0
236,OO.AAS2.HHZ,1.0,2.379,67.7,220.8,8.7,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,B,1.0
236,OO.ACC1.HHZ,1.0,1.265,46.9,294.4,7.0,0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.9547,-130.0089,-0.0,0.0,,B,0.0
236,OO.AEC1.HHZ,-1.0,1.107,43.3,92.3,6.6,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,B,1.0
236,OO.AEC2.HHZ,1.0,1.937,62.2,126.3,8.5,0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,B,1.0
236,OO.AEC3.HHZ,1.0,1.956,62.6,142.2,8.5,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,B,1.0
236,OO.AID1.HHZ,-1.0,2.972,74.2,155.4,8.8,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.9257,-129.978,-0.0,0.0,,B,0.0
236,OO.A04A.HHZ,1.0,6.02,83.9,315.7,11.6,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,B,1.0
236,OO.A05A.HHZ,1.0,2.982,74.3,24.6,8.8,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.97439,-129.97797,-0.0,1.0,,B,1.0
236,OO.A06A.HHZ,1.0,3.98,80.5,337.0,8.4,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,B,1.0
236,OO.A07A.HHZ,1.0,3.49,77.5,307.4,8.6,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,B,1.0
236,OO.A08A.HHZ,1.0,1.771,58.4,332.7,8.1,0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.96415,-130.0045,-0.0,1.0,,B,1.0
236,OO.A09A.HHZ,1.0,5.773,83.7,293.7,10.4,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,B,1.0
236,OO.A10A.HHZ,1.0,3.592,78.1,71.3,8.5,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.96034,-129.94999,-0.0,0.0,,B,0.0
236,OO.A11A.HHZ,1.0,3.091,75.1,269.2,8.7,0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,B,1.0
236,OO.A12A.HHZ,1.0,4.409,81.7,209.1,8.4,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,B,1.0
236,OO.A13A.HHZ,1.0,5.001,83.2,159.7,8.4,-0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.90782,-129.97155,-0.0,1.0,,B,1.0
236,OO.A14A.HHZ,1.0,5.661,83.7,190.7,9.9,0.0,trad_p,,45.95,-129.994,1.7,0.3,0.2,1.0,45.89997,-130.00757,-0.0,1.0,,B,1.0
251,OO.AAS1.HHZ,1.0,1.715,54.4,183.1,6.3,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,D,1.0
251,OO.AAS2.HHZ,-1.0,2.099,61.8,216.4,6.7,0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,D,1.0
251,OO.ACC1.HHZ,-1.0,1.055,39.8,306.9,5.6,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.9547,-130.0089,-0.0,1.0,,D,1.0
251,OO.AEC1.HHZ,1.0,1.416,47.8,87.3,6.0,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,D,1.0
251,OO.AEC3.HHZ,1.0,2.081,61.6,133.6,6.7,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,D,1.0
251,OO.AID1.HHZ,1.0,3.017,71.7,149.2,7.5,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,D,1.0
251,OO.A01A.HHZ,-1.0,7.841,80.8,355.8,12.1,0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,46.01933,-130.00537,-0.0,1.0,,D,1.0
251,OO.A03A.HHZ,-1.0,4.901,79.6,4.7,7.2,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.99292,-129.99278,-0.0,1.0,,D,1.0
251,OO.A05A.HHZ,1.0,3.22,72.8,28.7,7.4,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.97439,-129.97797,-0.0,1.0,,D,1.0
251,OO.A06A.HHZ,1.0,3.975,77.2,341.7,7.2,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.98294,-130.01413,-0.0,0.0,,D,0.0
251,OO.A07A.HHZ,-1.0,3.323,73.4,312.2,7.4,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,D,1.0
251,OO.A09A.HHZ,-1.0,5.539,80.2,296.0,8.7,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,D,1.0
251,OO.A10A.HHZ,1.0,3.92,76.9,71.2,7.2,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.96034,-129.94999,-0.0,1.0,,D,1.0
251,OO.A11A.HHZ,-1.0,2.783,69.2,271.4,7.3,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,D,1.0
251,OO.A14A.HHZ,1.0,5.502,80.1,187.7,8.5,-0.0,trad_p,,45.949,-129.998,1.77,0.3,0.2,1.0,45.89997,-130.00757,-0.0,1.0,,D,1.0
262,OO.AAS1.HHZ,1.0,0.858,37.6,214.0,5.2,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,D,1.0
262,OO.AAS2.HHZ,1.0,1.771,61.9,247.1,7.0,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,D,1.0
262,OO.ACC1.HHZ,1.0,2.045,67.8,323.1,7.3,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.9547,-130.0089,-0.0,0.0,,D,0.0
262,OO.AEC1.HHZ,-1.0,1.482,55.2,43.9,6.6,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,D,1.0
262,OO.AEC2.HHZ,1.0,1.485,55.2,91.3,6.6,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.9397,-129.9738,-0.0,0.0,,D,0.0
262,OO.AEC3.HHZ,-1.0,1.202,48.6,111.1,6.2,0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,D,1.0
262,OO.AID1.HHZ,1.0,1.968,66.5,143.9,7.3,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,D,1.0
262,OO.A05A.HHZ,1.0,3.997,84.8,16.9,7.7,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.97439,-129.97797,-0.0,1.0,,D,1.0
262,OO.A07A.HHZ,-1.0,4.309,85.7,318.6,7.5,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.96907,-130.02985,-0.0,0.0,,D,0.0
262,OO.A08A.HHZ,-1.0,2.829,76.4,341.7,8.0,0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.96415,-130.0045,-0.0,0.0,,D,0.0
262,OO.A09A.HHZ,1.0,6.368,88.4,302.6,10.9,0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.97084,-130.06239,-0.0,0.0,,D,0.0
262,OO.A10A.HHZ,-1.0,4.022,84.9,55.8,7.7,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.96034,-129.94999,-0.0,1.0,,D,1.0
262,OO.A11A.HHZ,-1.0,3.344,80.6,288.6,8.0,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.94959,-130.03398,-0.0,1.0,,D,1.0
262,OO.A12A.HHZ,1.0,3.529,81.8,219.1,7.9,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,D,1.0
262,OO.A14A.HHZ,1.0,4.592,86.5,194.2,7.4,-0.0,trad_p,,45.94,-129.993,1.61,0.3,0.2,1.0,45.89997,-130.00757,-0.0,1.0,,D,1.0
274,OO.AAS1.HHZ,-1.0,2.402,59.7,187.8,6.8,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,B,1.0
274,OO.AAS2.HHZ,1.0,2.782,63.7,212.1,7.0,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.9338,-130.0141,-0.0,0.0,,B,0.0
274,OO.ACC1.HHZ,1.0,1.075,35.9,268.2,5.4,0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.9547,-130.0089,-0.0,1.0,,B,1.0
274,OO.AEC1.HHZ,1.0,1.327,41.2,116.9,5.8,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,B,1.0
274,OO.AEC2.HHZ,1.0,2.362,59.3,136.1,6.8,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.9397,-129.9738,-0.0,1.0,,B,1.0
274,OO.AEC3.HHZ,1.0,2.458,60.3,148.7,6.8,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,B,1.0
274,OO.AID1.HHZ,1.0,3.513,68.7,158.0,7.0,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.9257,-129.978,-0.0,1.0,,B,1.0
274,OO.A02A.HHZ,1.0,5.493,73.8,337.4,8.1,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,46.00062,-130.02226,-0.0,1.0,,B,1.0
274,OO.A03A.HHZ,-1.0,4.22,71.8,2.3,7.0,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.99292,-129.99278,-0.0,1.0,,B,1.0
274,OO.A04A.HHZ,1.0,5.578,73.8,312.3,8.5,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.98874,-130.04839,-0.0,1.0,,B,1.0
274,OO.A05A.HHZ,-1.0,2.526,61.0,31.4,6.8,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.97439,-129.97797,-0.0,1.0,,B,1.0
274,OO.A06A.HHZ,1.0,3.441,68.4,334.5,7.0,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.98294,-130.01413,-0.0,1.0,,B,1.0
274,OO.A07A.HHZ,1.0,3.116,66.6,300.1,7.1,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.96907,-130.02985,-0.0,1.0,,B,1.0
274,OO.A08A.HHZ,1.0,1.255,39.7,324.2,5.7,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.96415,-130.0045,-0.0,1.0,,B,1.0
274,OO.A09A.HHZ,1.0,5.5,73.8,288.7,8.2,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.97084,-130.06239,-0.0,1.0,,B,1.0
274,OO.A10A.HHZ,1.0,3.53,68.8,80.3,7.0,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.96034,-129.94999,-0.0,1.0,,B,1.0
274,OO.A12A.HHZ,-1.0,4.869,73.2,205.2,7.2,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.91537,-130.02177,-0.0,1.0,,B,1.0
274,OO.A14A.HHZ,-1.0,6.196,74.1,189.0,10.8,-0.0,trad_p,,45.955,-129.995,1.9,0.3,0.2,1.0,45.89997,-130.00757,-0.0,1.0,,B,1.0
286,OO.AAS1.HHZ,1.0,0.916,40.2,206.0,5.2,-0.0,trad_p,,45.941,-129.994,1.61,0.3,0.2,1.0,45.9336,-129.9992,-0.0,1.0,,B,1.0
286,OO.AAS2.HHZ,1.0,1.748,61.4,242.7,6.5,-0.0,trad_p,,45.941,-129.994,1.61,0.3,0.2,1.0,45.9338,-130.0141,-0.0,1.0,,B,1.0
286,OO.ACC1.HHZ,-1.0,1.91,65.2,322.9,6.7,0.0,trad_p,,45.941,-129.994,1.61,0.3,0.2,1.0,45.9547,-130.0089,-0.0,1.0,,B,1.0
286,OO.AEC1.HHZ,1.0,1.462,54.7,49.1,6.1,-0.0,trad_p,,45.941,-129.994,1.61,0.3,0.2,1.0,45.9496,-129.9797,-0.0,1.0,,B,1.0
286,OO.AEC2.HHZ,1.0,1.569,57.2,95.3,6.3,-0.0,trad_p,,45.941,-129.994,1.61,0.3,0.2,1.0,45.9397,-129.9738,-0.0,0.0,,B,0.0
286,OO.AEC3.HHZ,-1.0,1.317,51.3,114.4,6.0,0.0,trad_p,,45.941,-129.994,1.61,0.3,0.2,1.0,45.9361,-129.9785,-0.0,1.0,,B,1.0
