ID YR MO DY HR MIN SEC latitude longitude DEPTH rms nPh Gap
319100052 2023 7 10 5 12 55.6563 46.000638 -130.028341 1.59875 0.174885 12 131.566
319100062 2023 7 10 6 9 32.543193 45.996003 -130.026397 1.19625 0.183205 19 92.1169
319100067 2023 7 10 6 27 26.313991 45.930186 -129.98851 0.85125 0.452555 11 108.389
319100076 2023 7 10 7 47 9.365367 45.921843 -129.991447 1.31125 0.0902898 11 123.395
319100077 2023 7 10 7 49 35.61827 45.91628 -129.979777 1.25375 0.313609 16 135.894
319100080 2023 7 10 8 1 36.826082 45.969583 -129.937275 -0.4425 0.430248 7 300.627
319100081 2023 7 10 8 6 6.570828 45.953361 -130.007946 0.16125 0.431645 11 215.514
319100102 2023 7 10 11 43 4.078988 45.923233 -129.995826 0.7075 0.40598 22 268.068
319100103 2023 7 10 11 43 7.110987 45.958459 -130.013295 0.8225 0.480323 10 133.382
319100114 2023 7 10 12 45 15.547038 45.993685 -130.009341 1.1675 0.375468 8 194.118
319100115 2023 7 10 12 46 19.545065 46.007126 -130.023457 1.02375 0.292681 11 182.515
319100117 2023 7 10 13 5 45.114421 45.92555 -129.986572 1.36875 0.23631 26 61.1748
319100127 2023 7 10 15 4 23.374868 45.923233 -129.993879 1.3975 0.20418 24 95.3602
319100128 2023 7 10 15 9 39.038899 45.924624 -129.989495 -0.35625 0.403693 25 169.458
319100136 2023 7 10 16 3 4.352731 45.981171 -130.020569 1.31125 0.366556 10 131.291
319100137 2023 7 10 16 12 40.285333 45.971901 -130.028378 0.33375 0.475609 10 180.307
319100144 2023 7 10 17 38 45.995954 46.005273 -130.030285 1.48375 0.294671 14 193.633
319100152 2023 7 10 20 23 28.364506 46.000638 -130.025416 1.42625 0.148968 16 126.902
319100153 2023 7 10 20 24 26.974877 45.852781 -130.019294 -0.3275 0.209129 12 314.637
319100155 2023 7 10 21 18 19.387032 46.001565 -130.03029 1.65625 0.149118 10 179.787
319100156 2023 7 10 21 19 50.960296 46.001565 -130.027365 1.48375 0.155654 17 166.226
319100157 2023 7 10 21 20 2.067843 45.997857 -130.02737 1.54125 0.173582 14 96.5919
319100159 2023 7 10 22 0 57.217089 45.99971 -130.027367 1.31125 0.151616 20 93.0171
319100160 2023 7 10 22 1 19.776044 45.997161 -130.025177 1.18188 0.18126 29 78.247
319100163 2023 7 10 22 22 18.858992 46.002955 -130.022976 1.3975 0.233878 11 154.816
319200003 2023 7 11 1 18 40.108324 46.000638 -130.028341 1.54125 0.152882 14 131.566
319200009 2023 7 11 5 26 0.503929 45.945945 -129.993348 2.00125 0.211472 13 191.674
319200014 2023 7 11 10 10 6.069907 45.919061 -129.978797 1.31125 0.175308 27 146.304
319200016 2023 7 11 11 2 31.674755 45.989514 -129.995214 0.79375 0.341034 10 203.322
319200026 2023 7 11 12 19 24.523552 45.920915 -129.991449 2.28875 0.22137 15 81.5627
319200027 2023 7 11 12 20 26.827836 45.919525 -129.993886 0.7075 0.448837 16 87.2536
319200034 2023 7 11 12 42 39.532903 45.976536 -129.998162 1.25375 0.122679 13 96.7794
319200035 2023 7 11 12 43 27.931335 45.952433 -129.948527 -0.18375 0.364541 13 280.488
319200040 2023 7 11 13 21 9.554125 45.991368 -130.011782 1.71375 0.439231 14 74.3044
319200043 2023 7 11 14 53 25.760602 46.000638 -130.027366 1.31125 0.164408 20 129.761
319200056 2023 7 11 20 11 44.795212 45.99971 -130.020543 1.36875 0.1703 23 109.595
319200058 2023 7 11 20 11 52.382037 45.99971 -130.020543 1.36875 0.321809 13 109.595
319200060 2023 7 11 20 46 56.919267 45.949652 -130.038148 0.50625 0.393878 13 184.283
319200061 2023 7 11 20 48 7.286953 45.917208 -129.976854 0.79375 0.22275 12 234.637
319200063 2023 7 11 21 11 28.299487 46.001101 -130.022978 2.0875 0.492085 10 130.036
319200066 2023 7 11 21 54 28.734215 45.975145 -130.032759 1.2825 0.201631 18 96.0158
319200067 2023 7 11 22 27 18.190201 46.004345 -130.022486 1.25375 0.176128 10 166.746
319200069 2023 7 11 22 50 49.895608 45.965643 -130.099756 -0.485625 0.338894 16 278.788
319200071 2023 7 11 23 0 32.877252 45.973291 -130.009374 1.5125 0.478679 11 120.709
319300005 2023 7 12 1 4 48.166184 45.971901 -130.063458 -0.12625 0.273266 13 248.78
319300006 2023 7 12 1 4 52.918081 46.014543 -129.905448 4.07125 0.255964 26 295.683
319300007 2023 7 12 1 15 19.063936 45.951043 -130.013307 3.0075 0.276825 10 151.752
319300011 2023 7 12 2 37 42.826127 45.926478 -129.988517 1.88625 0.213422 17 69.2322
319300012 2023 7 12 2 42 33.640924 45.921843 -129.98658 1.31125 0.121166 13 86.3563
319300023 2023 7 12 5 8 58.314442 45.99971 -130.028342 1.42625 0.156945 10 113.951
319300038 2023 7 12 9 42 29.34304 46.010835 -130.04393 1.02375 0.414735 12 234.639
319300041 2023 7 12 10 5 43.186464 45.961703 -129.990395 1.77125 0.126816 20 109.159
319300043 2023 7 12 10 47 9.310802 45.934821 -130.022583 1.19625 0.025284 11 143.344
319300044 2023 7 12 10 47 35.74066 45.937601 -130.021606 1.36875 0.0938321 20 133.857
319300046 2023 7 12 10 51 34.57888 45.932966 -130.024534 1.65625 0.203141 14 154.4
319300047 2023 7 12 10 51 55.773076 45.92277 -130.028442 2.05875 0.216929 14 196.224
319300048 2023 7 12 10 54 7.170592 45.932966 -130.024534 1.31125 0.0302634 11 154.4
319300049 2023 7 12 10 54 15.321284 45.938529 -130.023552 1.54125 0.11179 25 138.232
319300053 2023 7 12 11 43 39.009052 45.928331 -129.990461 1.42625 0.137567 31 59.6481
319300056 2023 7 12 12 9 25.395487 46.000638 -130.025416 1.88625 0.325121 12 126.902
319300058 2023 7 12 12 56 24.794496 45.99693 -130.028346 1.25375 0.175679 13 110.687
319300059 2023 7 12 12 59 39.210898 46.004345 -130.023461 1.19625 0.445945 14 171.968
319300064 2023 7 12 13 42 52.003148 45.967729 -130.013281 -0.0975 0.347 7 181.138
319300065 2023 7 12 13 47 24.554957 45.991368 -129.988387 1.19625 0.461701 10 162.191
319300066 2023 7 12 13 48 3.276334 45.913963 -129.9608 -0.4425 0.47696 7 247.028
319300077 2023 7 12 15 14 34.260848 45.938065 -129.976321 -0.0975 0.495002 13 169.693
319300079 2023 7 12 15 21 47.155469 45.934821 -129.986553 1.48375 0.268218 12 154.096
319300080 2023 7 12 15 22 52.074701 45.997393 -130.024933 1.2825 0.157864 12 149.687
319300081 2023 7 12 15 38 8.74694 45.932966 -129.988504 1.54125 0.0585324 11 166.771
319300082 2023 7 12 15 38 56.135553 45.949652 -130.001134 0.85125 0.253334 14 80.8865
319300083 2023 7 12 15 42 27.284492 45.938065 -129.989955 1.5125 0.0858838 22 120.184
319300088 2023 7 12 16 39 8.596686 46.009908 -130.03418 1.31125 0.150635 13 218.153
319300094 2023 7 12 19 42 36.079866 45.921379 -130.003618 3.5825 0.312812 13 133.983
319300096 2023 7 12 19 59 23.540048 45.939456 -130.023551 1.02375 0.286733 12 135.608
319300101 2023 7 12 20 59 57.714708 45.989514 -130.013734 1.31125 0.429818 12 107.157
319300102 2023 7 12 21 2 42.847555 45.983024 -130.003998 0.90875 0.447786 13 77.3354
319300103 2023 7 12 21 10 36.530743 45.968193 -130.004998 0.56375 0.47222 11 101.966
319300104 2023 7 12 21 14 57.118916 45.965875 -129.986002 1.3975 0.451652 9 132.387
319300108 2023 7 12 23 45 9.815246 45.912573 -129.987572 1.08125 0.161871 20 114.699
319300109 2023 7 12 23 51 22.145686 45.975145 -130.013269 1.3975 0.411133 9 213.052
319400005 2023 7 13 3 10 51.738158 45.92277 -129.991446 1.13875 0.11819 18 78.328
319400009 2023 7 13 6 31 11.56709 45.947799 -130.021591 1.88625 0.323319 12 98.0701
319400013 2023 7 13 8 44 4.025578 45.939687 -129.984352 1.67063 0.123714 31 41.4752
319400014 2023 7 13 8 44 17.456354 45.939456 -129.984596 1.65625 0.100296 27 57.4847
319400015 2023 7 13 8 44 23.911999 45.945945 -129.993348 2.28875 0.226574 14 167.681
319400016 2023 7 13 8 44 51.839992 45.936675 -129.983628 2.05875 0.119781 15 131.575
319400017 2023 7 13 8 45 0.832395 45.940382 -129.984594 1.77125 0.181578 25 58.0777
319400018 2023 7 13 8 45 19.955386 45.938065 -129.999693 2.4325 0.206299 12 117.025
319400019 2023 7 13 8 46 10.576913 45.936675 -129.993366 2.17375 0.22382 13 139.134
319400020 2023 7 13 8 46 41.819775 45.939456 -129.983622 1.77125 0.0718555 17 94.2276
319400021 2023 7 13 8 53 48.362365 45.938529 -129.976807 1.13875 0.209823 11 144.19
319400022 2023 7 13 9 11 50.562455 45.942236 -129.983616 1.42625 0.0892596 13 95.1138
319400023 2023 7 13 9 50 19.415719 45.92555 -129.992414 1.19625 0.185099 30 61.686
319400025 2023 7 13 10 57 8.294258 45.991831 -130.015193 1.6275 0.191658 16 72.1248
319400032 2023 7 13 12 27 26.810043 45.910719 -129.986602 1.13875 0.13533 20 128.103
319400033 2023 7 13 12 28 59.89274 45.92277 -129.998261 1.19625 0.222104 14 69.2793
319400034 2023 7 13 12 35 48.302 45.923696 -129.998259 1.65625 0.38563 20 69.1294
319400038 2023 7 13 13 15 54.567588 46.001565 -130.03029 1.59875 0.345586 10 179.787
319400041 2023 7 13 13 29 19.744467 45.997625 -130.024689 1.23938 0.186905 25 78.3024
319400043 2023 7 13 13 30 14.211093 46.003419 -130.031263 1.36875 0.23516 14 189.449
319400044 2023 7 13 13 30 23.012049 46.002492 -130.029314 1.48375 0.197749 15 180.673
319400046 2023 7 13 13 30 54.144007 45.996003 -130.027372 1.48375 0.305966 16 100.576
319400047 2023 7 13 13 31 27.978158 46.003419 -130.027363 1.71375 0.159629 9 178.939
319400048 2023 7 13 13 31 42.199156 46.004809 -130.026873 1.3975 0.134616 10 182.85
319400050 2023 7 13 13 33 0.947262 45.961703 -130.02352 1.88625 0.464261 13 118.922
319400051 2023 7 13 13 33 25.943417 46.000638 -130.024441 1.19625 0.299049 22 125.488
319400052 2023 7 13 13 33 42.977327 46.002492 -130.028339 1.42625 0.198609 15 178.053
319400054 2023 7 13 13 36 7.736631 45.998784 -130.026394 1.71375 0.219184 15 82.5835
319400056 2023 7 13 13 38 26.539673 45.998784 -130.024444 1.31125 0.157872 20 93.9301
319400058 2023 7 13 14 4 52.160022 46.0062 -130.029309 1.36875 0.289997 11 194.48
319400061 2023 7 13 14 7 52.571035 45.995075 -130.010801 1.19625 0.304338 9 136.167
319400062 2023 7 13 14 9 18.271745 45.989514 -130.007886 1.48375 0.385646 10 136.693
319400065 2023 7 13 14 15 47.553408 46.00898 -130.040031 1.08125 0.404911 10 230.742
319400066 2023 7 13 14 21 5.366174 46.000638 -130.024441 1.77125 0.207768 20 125.488
319400069 2023 7 13 14 36 4.659278 46.006663 -130.034671 2.5475 0.355777 10 210.097
319400073 2023 7 13 15 47 9.609765 45.99044 -130.038102 -0.47125 0.401179 11 141.518
319400074 2023 7 13 16 4 54.309612 46.003419 -130.025413 1.77125 0.19206 10 173.748
319400078 2023 7 13 17 28 17.565927 45.989514 -130.007886 1.59875 0.161267 21 94.8485
319400079 2023 7 13 17 28 30.518725 45.991368 -130.008857 1.65625 0.215475 13 100.336
319500005 2023 7 14 6 13 13.940238 45.968193 -130.040076 0.62125 0.459224 13 101.224
319500007 2023 7 14 6 14 42.042158 45.951507 -130.034249 0.73625 0.402719 7 161.941
319500010 2023 7 14 6 16 5.690855 45.971901 -130.031302 0.56375 0.456126 13 82.4334
319500012 2023 7 14 6 16 54.434637 45.988123 -130.021047 0.2475 0.492941 11 202.764
319500020 2023 7 14 10 6 23.593612 45.99693 -130.025421 1.31125 0.183231 13 81.3357
319500035 2023 7 14 15 51 49.260047 45.997857 -130.02542 1.31125 0.226942 15 76.8549
319500043 2023 7 14 17 32 46.444213 46.012689 -130.001996 0.44875 0.439809 11 164.843
319500055 2023 7 14 20 37 24.241043 46.003419 -130.025413 1.42625 0.152298 12 173.748
319500068 2023 7 14 23 29 7.029559 45.996003 -130.026397 1.77125 0.335114 14 147.416
319600000 2023 7 15 0 41 41.244713 45.952897 -130.099026 -0.4425 0.308557 10 341.376
319600001 2023 7 15 0 45 42.786391 45.99971 -130.029317 1.71375 0.191514 11 132.195
319600002 2023 7 15 0 46 19.015546 45.997857 -130.02737 1.31125 0.161783 23 96.5919
319600004 2023 7 15 0 46 35.873052 46.001565 -130.03029 1.42625 0.202757 15 179.787
319600005 2023 7 15 0 47 3.709652 46.001565 -130.025415 1.82875 0.249125 11 147.438
319600007 2023 7 15 2 2 52.962992 45.958922 -130.044957 1.48375 0.280477 16 154.853
319600021 2023 7 15 6 50 30.885593 45.920915 -129.988529 1.13875 0.210828 13 155.608
319600028 2023 7 15 7 5 47.529923 45.970973 -130.062484 -0.01125 0.400532 11 234.324
319600029 2023 7 15 7 8 4.991041 45.969583 -129.972353 3.6975 0.288711 10 243.69
319600035 2023 7 15 8 10 25.545407 45.995075 -130.009826 1.31125 0.256732 10 93.4692
319600036 2023 7 15 8 11 43.081697 45.919989 -129.992425 1.36875 0.109489 20 77.7682
319600037 2023 7 15 9 1 52.50906 45.961703 -129.989421 1.59875 0.189158 20 107.36
319600041 2023 7 15 9 32 48.915231 46.004345 -130.023461 1.31125 0.325358 12 171.968
319600049 2023 7 15 11 38 4.011469 45.919989 -129.982689 1.02375 0.200789 17 117.918
319600050 2023 7 15 11 38 10.51643 45.909792 -129.975897 0.79375 0.323193 17 156.768
319600055 2023 7 15 12 25 24.733997 45.923233 -129.991932 1.1675 0.106386 19 67.6543
319600060 2023 7 15 13 34 22.137366 45.928795 -130.013342 1.0525 0.0519203 10 150.34
319600066 2023 7 15 14 18 37.925166 45.90701 -129.968117 -0.12625 0.288562 8 261.501
319600087 2023 7 15 21 5 40.181596 46.001333 -130.029071 0.003125 0.409651 9 185.225
319600096 2023 7 15 22 6 48.113759 45.899594 -130.00025 0.79375 0.396626 13 243.577
319700002 2023 7 16 1 20 56.211546 45.967266 -129.994282 1.54125 0.22457 15 143.509
319700007 2023 7 16 2 57 15.894835 45.99971 -130.027367 1.48375 0.331891 11 113.35
319700008 2023 7 16 3 12 15.771378 45.919061 -129.985612 1.19625 0.192225 16 100.534
319700019 2023 7 16 5 38 14.095683 45.920915 -129.992423 2.23125 0.363133 16 84.6725
319700037 2023 7 16 9 5 27.005457 45.90701 -129.98661 0.79375 0.458205 11 158.609
319700041 2023 7 16 9 51 43.318302 45.987659 -129.990344 -0.47125 0.368649 7 189.942
319700055 2023 7 16 12 0 51.34971 46.034937 -129.905377 -0.47125 0.48434 14 302.462
319700060 2023 7 16 13 27 0.128045 45.927405 -129.989489 1.77125 0.119929 14 102.759
319700068 2023 7 16 14 51 12.964642 45.923696 -129.996312 1.31125 0.0853345 17 117.287
319700069 2023 7 16 14 59 37.335656 45.942236 -129.994329 1.36875 0.230887 15 67.8579
319700073 2023 7 16 15 5 20.908074 45.937601 -129.989469 2.63375 0.253933 17 123.916
319700075 2023 7 16 15 26 20.885705 45.912573 -129.997306 1.13875 0.329447 13 178.441
319700076 2023 7 16 15 57 53.89781 45.962631 -129.99429 1.65625 0.101129 16 99.1623
319700080 2023 7 16 17 49 24.657298 46.000638 -130.020542 1.19625 0.219592 22 119.473
319700085 2023 7 16 21 18 18.433139 46.009908 -129.997125 1.02375 0.250278 19 177.834
319700089 2023 7 16 23 34 36.892945 46.034473 -129.954643 -0.4425 0.242878 17 290.672
319800015 2023 7 17 7 28 13.405938 45.957068 -130.033268 2.40375 0.270907 16 94.6563
319800016 2023 7 17 7 45 26.312889 45.95058 -130.043991 2.00125 0.214548 14 171.439
319800019 2023 7 17 9 53 56.099585 45.923696 -129.995338 1.13875 0.148166 19 65.8885
319800024 2023 7 17 10 20 56.852135 45.936211 -130.026964 1.2825 0.131012 22 154.422
319800025 2023 7 17 10 21 11.69023 45.935979 -130.024286 1.26813 0.19445 36 147.635
319800026 2023 7 17 10 21 24.025851 45.936675 -130.028424 1.25375 0.136875 23 157.614
319800027 2023 7 17 10 22 7.657331 45.938297 -130.021361 1.69938 0.170385 36 131.345
319800030 2023 7 17 11 5 26.130435 45.909792 -130.029432 -0.41375 0.455118 11 306.255
319800032 2023 7 17 11 18 30.045488 45.945017 -130.032309 0.62125 0.472514 9 181.587
319800049 2023 7 17 14 53 22.552427 45.920915 -129.986582 1.31125 0.130386 14 163.754
319800060 2023 7 17 15 52 14.968341 46.007126 -130.030283 1.48375 0.314146 9 200.419
319800061 2023 7 17 15 53 36.28493 46.007126 -129.975679 0.79375 0.296046 19 218.436
319800062 2023 7 17 15 55 4.149748 45.995539 -130.019087 1.7425 0.315632 10 137.53
319800063 2023 7 17 15 57 43.403183 46.035284 -129.90501 -0.492813 0.46139 25 305.426
319800064 2023 7 17 16 10 37.12907 45.923233 -129.991932 1.0525 0.33558 20 111.889
319800074 2023 7 17 16 49 21.993231 45.930186 -129.975852 3.89875 0.320718 13 141.558
319800079 2023 7 17 17 6 22.713503 45.924624 -129.991442 1.82875 0.192278 29 63.9256
319800080 2023 7 17 17 14 30.446688 45.925087 -130.099026 -0.2125 0.438133 11 277.386
319800081 2023 7 17 17 32 4.204298 45.92277 -129.991446 1.71375 0.125964 20 113.491
319800094 2023 7 17 21 2 59.313201 45.924624 -129.986574 1.25375 0.146509 26 131.121
319900004 2023 7 18 0 57 15.60248 45.981171 -130.040062 1.19625 0.398134 14 172.985
319900005 2023 7 18 2 9 3.845916 45.919989 -129.987557 1.42625 0.24962 12 165.622
319900013 2023 7 18 5 9 36.034739 45.92277 -129.991446 1.19625 0.132132 25 68.971
319900020 2023 7 18 10 35 44.240784 45.95985 -130.03911 1.42625 0.211219 14 123.179
319900027 2023 7 18 15 39 53.851872 46.002955 -130.026876 1.7425 0.158092 12 175.901
319900030 2023 7 18 16 53 20.839296 46.0062 -130.028334 1.31125 0.194189 20 191.93
319900036 2023 7 18 22 41 53.039795 45.948726 -129.994317 0.96625 0.402909 14 161.456
319900037 2023 7 18 22 47 47.727533 45.956142 -129.985535 1.36875 0.380755 12 98.6373
319900038 2023 7 18 23 22 23.89931 45.956605 -130.026937 1.1675 0.321338 13 231.135
320000000 2023 7 19 0 5 33.981513 46.004345 -130.021511 1.13875 0.338321 16 161.433
320000003 2023 7 19 0 55 19.296336 45.995307 -130.022255 1.09563 0.22675 36 135.843
320000007 2023 7 19 5 6 21.428414 46.0062 -130.028334 1.31125 0.190475 21 191.93
320000013 2023 7 19 5 31 7.337879 45.945017 -130.006012 2.69125 0.177839 28 96.8504
320000014 2023 7 19 5 31 21.616273 45.919525 -130.001674 3.0075 0.17403 9 209.223
320000019 2023 7 19 5 34 8.411362 45.965875 -130.001592 1.1675 0.287752 13 143.34
320000022 2023 7 19 5 38 23.253617 45.941773 -129.999687 2.0875 0.165999 26 72.3149
320000028 2023 7 19 9 43 0.921056 45.988123 -130.007401 1.6275 0.146417 18 62.182
320000029 2023 7 19 10 4 17.356856 46.034937 -129.905377 -0.47125 0.431281 8 322.394
320000031 2023 7 19 10 18 20.808739 45.967729 -129.976255 -0.2125 0.394565 7 122.267
320000032 2023 7 19 10 21 6.255297 45.923233 -129.991932 1.2825 0.137892 21 67.6543
320000038 2023 7 19 13 26 16.525301 45.926941 -129.986082 2.7775 0.344121 16 106.813
320000039 2023 7 19 13 48 52.872675 45.992526 -130.027621 1.12438 0.177577 31 96.6492
320000046 2023 7 19 16 43 50.97394 45.947799 -129.993345 1.82875 0.209129 19 91.1335
320000050 2023 7 19 17 2 4.651626 45.92277 -129.993393 1.02375 0.162958 23 68.8337
320000051 2023 7 19 17 2 7.396535 45.927405 -129.993384 0.44875 0.352447 23 57.5631
320000052 2023 7 19 17 2 56.480255 45.924624 -129.993389 1.19625 0.155729 30 63.9047
320000053 2023 7 19 17 6 56.762801 45.989514 -129.99229 0.67875 0.346063 17 140.544
320000055 2023 7 19 17 46 34.681164 45.968193 -129.999152 1.36875 0.221495 23 102.417
320000056 2023 7 19 18 3 34.77001 45.92277 -129.993393 1.25375 0.0969094 17 128.804
320000058 2023 7 19 19 28 48.119343 45.967266 -129.999153 1.54125 0.0783899 16 149.335
320000059 2023 7 19 20 10 49.22249 46.000638 -130.025416 1.25375 0.241325 18 126.902
320000060 2023 7 19 20 10 53.066024 46.004809 -130.030773 -0.0975 0.246235 12 193.236
320000061 2023 7 19 22 49 30.657973 45.961703 -129.994292 1.59875 0.141856 19 112.767
320000063 2023 7 19 23 44 13.162685 45.923233 -129.991932 -0.4425 0.26582 7 276.039
320000065 2023 7 19 23 53 24.630773 46.021959 -129.951263 0.79375 0.200855 22 273.07
320100015 2023 7 20 7 1 23.967496 45.995307 -130.026155 1.15313 0.202097 28 90.9173
320100019 2023 7 20 7 14 14.56433 45.995771 -130.026154 1.29688 0.164238 21 90.4763
320100024 2023 7 20 10 3 59.247457 45.921379 -129.989988 1.5125 0.217841 24 74.1325
320100025 2023 7 20 10 10 20.84496 46.002492 -130.026389 1.42625 0.187507 13 172.867
320100028 2023 7 20 12 4 31.397726 45.993222 -129.992282 -0.01125 0.415082 13 290.798
320100035 2023 7 20 14 13 8.517327 45.919525 -129.972468 -0.3275 0.237832 6 187.774
320100041 2023 7 20 15 25 16.077935 45.935747 -129.99142 2.11625 0.160868 13 110.989
320100047 2023 7 20 16 50 55.308227 45.962631 -130.006956 0.39125 0.429261 13 216.079
320100050 2023 7 20 17 5 55.796105 45.984879 -129.994248 0.90875 0.417153 12 129.74
320100052 2023 7 20 17 52 7.592376 45.965875 -130.032771 1.3975 0.406851 11 169.51
320100055 2023 7 20 18 46 44.902152 45.924624 -129.993389 1.31125 0.13867 25 117.662
320100059 2023 7 20 19 5 16.39782 45.973291 -130.023017 0.3625 0.446262 13 266.127
320100068 2023 7 20 19 56 37.441794 45.903303 -129.975912 -0.35625 0.297704 14 256.879
320100072 2023 7 20 20 39 19.171806 45.926478 -129.994359 0.67875 0.157995 12 143.972
320100074 2023 7 20 21 39 48.735338 45.996003 -130.025423 1.25375 0.177145 17 84.474
320100075 2023 7 20 21 48 56.044853 45.962631 -129.995265 1.31125 0.229929 16 120.602
320100076 2023 7 20 21 49 22.876709 45.961703 -129.993318 2.00125 0.279679 15 112.568
320100077 2023 7 20 23 58 55.89523 45.998784 -130.025419 1.71375 0.20268 11 89.4634
320200001 2023 7 21 1 13 57.958074 46.011761 -130.016625 1.08125 0.189479 23 182.11
320200024 2023 7 21 8 25 59.354887 45.926478 -129.989491 1.42625 0.27534 15 109.999
320200026 2023 7 21 11 12 10.845584 45.919989 -129.993398 1.82875 0.232145 14 77.5067
320200028 2023 7 21 14 15 58.182877 45.940382 -130.035236 1.71375 0.22893 23 168.743
320200029 2023 7 21 14 18 12.265937 45.936211 -130.062021 4.0425 0.447679 14 225.829
320200032 2023 7 21 14 51 14.267362 46.010835 -130.031253 1.42625 0.217914 13 216.307
320200034 2023 7 21 15 26 28.527443 45.923001 -130.000938 1.21063 0.127985 30 110.979
320200039 2023 7 21 15 59 22.632048 45.937601 -129.99239 2.63375 0.140284 13 145.651
320200040 2023 7 21 16 57 50.378148 45.993222 -130.028351 1.31125 0.165113 15 102.92
320200042 2023 7 21 17 53 35.627919 45.924624 -129.993389 1.13875 0.201164 16 117.662
320200051 2023 7 21 19 49 25.962321 45.915354 -129.971018 4.07125 0.309006 22 187.391
320300005 2023 7 22 8 6 21.099669 45.852781 -129.978456 0.8225 0.358998 10 323.874
320300009 2023 7 22 11 39 25.218552 46.004345 -130.033211 1.48375 0.14609 12 198.168
320300010 2023 7 22 13 30 2.460752 45.918135 -129.987561 1.31125 0.145843 12 108.887
320300011 2023 7 22 13 36 20.758504 45.924624 -130.014809 1.02375 0.138646 14 155.434
320300013 2023 7 22 14 43 46.886791 46.019178 -129.922012 4.07125 0.224195 11 288.023
320300017 2023 7 22 15 22 17.60323 46.003419 -130.059538 0.62125 0.316672 12 243.608
320300021 2023 7 22 15 26 57.330517 45.92555 -130.001177 1.59875 0.265999 20 85.0638
320300024 2023 7 22 17 14 45.908234 45.970047 -129.996225 1.31125 0.106016 14 117.446
320300028 2023 7 22 18 15 28.340889 45.99971 -130.027367 1.19625 0.166834 17 93.0171
320300029 2023 7 22 19 48 0.151617 45.99971 -130.028342 1.42625 0.161173 10 113.951
320400002 2023 7 23 8 40 10.964283 45.919061 -129.990479 1.31125 0.0893765 9 142.737
320400003 2023 7 23 10 49 43.300433 45.998784 -130.026394 1.71375 0.29801 13 82.5835
320400004 2023 7 23 11 1 49.280078 45.970047 -129.999148 1.42625 0.179821 15 99.839
320400005 2023 7 23 11 9 31.476817 45.938065 -129.941262 0.2475 0.476525 9 247.997
320400007 2023 7 23 11 43 41.63223 45.984879 -130.040058 1.25375 0.459413 10 167.071
320400008 2023 7 23 11 53 26.647946 45.984415 -130.050292 1.0525 0.453644 10 190.001
320400012 2023 7 23 18 39 36.656462 46.018251 -129.926891 4.07125 0.210478 12 284.245
320400020 2023 7 23 22 43 53.309697 46.004345 -130.064412 0.96625 0.405721 11 252.343
320500001 2023 7 24 4 38 32.898193 45.962167 -129.99965 1.5125 0.145182 20 91.9617
320500003 2023 7 24 6 40 27.850341 45.99971 -130.020543 1.65625 0.34705 11 109.595
320500009 2023 7 24 7 44 19.525042 46.000638 -130.035166 0.79375 0.310014 10 190.212
320500015 2023 7 24 9 19 8.131769 46.008054 -129.979577 0.79375 0.306292 12 280.167
320500020 2023 7 24 17 59 52.460732 45.978389 -130.00693 0.96625 0.41728 10 139.154
320600000 2023 7 25 1 40 56.236396 45.99693 -130.023471 1.48375 0.212104 12 100.548
320600001 2023 7 25 2 6 33.917 45.92277 -129.992419 1.36875 0.144725 12 97.7162
320600002 2023 7 25 2 11 16.737403 46.014543 -130.031249 1.08125 0.40877 11 230.331
320600003 2023 7 25 3 9 36.86859 45.92555 -130.030385 0.04625 0.328107 11 195.873
320600005 2023 7 25 3 32 24.317154 46.002955 -130.024926 1.5125 0.163899 11 167.404
320600007 2023 7 25 4 35 56.429415 45.930186 -130.018695 0.21875 0.424966 11 157.842
320600008 2023 7 25 5 9 34.537081 45.919061 -130.023579 -0.06875 0.445164 9 178.955
320600014 2023 7 25 6 5 43.306395 45.928331 -130.025514 0.10375 0.229913 13 166.955
320600016 2023 7 25 6 49 23.91268 45.923696 -130.036229 0.04625 0.448922 13 215.192
320600017 2023 7 25 11 54 59.231443 46.001101 -130.028828 1.7425 0.21452 14 174.044
320600018 2023 7 25 15 47 59.340087 45.921379 -129.984147 1.3975 0.14138 12 115.775
320600023 2023 7 25 20 18 8.502261 45.983024 -130.033237 1.31125 0.429794 10 132.105
320700000 2023 7 26 0 37 54.291056 45.923696 -130.002153 1.25375 0.161639 23 82.0242
320700007 2023 7 26 6 15 22.628296 45.850927 -129.97457 -0.4425 0.234392 9 324.133
320700009 2023 7 26 7 20 31.601157 45.951507 -129.995286 0.67875 0.389762 10 116.791
320700011 2023 7 26 7 30 10.600075 45.991368 -130.012757 1.25375 0.345684 11 221.11
320700018 2023 7 26 12 20 52.1351 45.908401 -130.00948 -0.2125 0.141342 9 152.696
320700020 2023 7 26 13 40 42.206196 46.0062 -130.032234 1.31125 0.206237 20 202.122
320700023 2023 7 26 15 5 58.940412 46.005273 -130.026385 1.48375 0.226101 17 183.293
320700031 2023 7 26 17 57 42.14971 46.002492 -130.018589 1.54125 0.278317 12 132.683
320700032 2023 7 26 17 57 52.648105 45.966338 -129.998181 1.54125 0.19733 19 85.3995
320700034 2023 7 26 19 17 11.463651 46.001565 -130.01859 1.42625 0.169429 19 124.5
320700038 2023 7 26 22 33 44.37713 46.000638 -130.025416 1.59875 0.153299 11 126.902
